date,Open,High,Low,Close,Volume
2011-08-31,114.0100021,115.0599976,113.7399979,114.8499985,896
2011-09-01,114.0800018,115.2799988,114.0800018,114.2900009,770
2011-09-02,112.0500031,113.5899963,111.4100037,112.3300018,1048
2011-09-06,110.9300003,112.9899979,110.8499985,112.8899994,871
2011-09-07,113.0699997,115.7600021,113.0699997,115.8000031,1062
2011-09-08,115.5800018,116.4899979,114.1999969,114.5500031,770
2011-09-09,113.8899994,113.8899994,111.0899963,112.7699966,684
2011-09-12,111.6299973,113.0299988,110.9899979,112.25,480
2011-09-13,112.4000015,112.4000015,111.3700027,111.8899994,299
2011-09-14,111.5800018,112.4199982,111.5800018,112.4000015,260
2011-09-15,115.3399963,115.3399963,115.3399963,115.3399963,1362
2011-09-16,112.7799988,114.1800003,111.6100006,112.2200012,741
2011-09-19,111.8399963,112,108.8000031,109.1399994,850
2011-09-20,109.1800003,111.4100037,108.9300003,110.5400009,762
2011-09-21,110.6200027,112.4000015,109.6999969,110.3600006,1922
2011-09-22,108.6500015,108.9499969,105,105.4899979,1204
2011-09-23,105.7099991,106.8799973,103.4899979,103.9700012,1050
2011-09-27,105.5500031,107.2200012,105.0899963,107.1399994,822
2011-09-28,106.7200012,107.1500015,103.6399994,103.8099976,985
2011-09-29,104.9000015,105.7699966,102.5,103.9499969,814
2011-09-30,102.3399963,104.7699966,101.8300018,102.7600021,831
2011-10-03,101.8499985,102.5999985,100.9100037,101.7099991,1000
2011-10-04,101.1600037,101.8600006,99.37999725,99.79000092,539
2011-10-06,103.3000031,105.6399994,101.75,105.7300034,706
2011-10-07,105.4000015,106.2900009,104.4100037,105.8799973,699
2011-10-10,106.0800018,109.1999969,105.7799988,108.9499969,376
2011-10-11,108.3000031,111.1100006,107.5299988,110.7300034,426
2011-10-12,111.8600006,112.6500015,110.8799973,111.3600006,337
2011-10-13,110.1699982,111.3700027,109.3099976,111.1100006,118
2011-10-14,113.8099976,114.7399979,113.1800003,114.6800003,1820
2011-10-17,112,112.3199997,109.7399979,110.1600037,849
2011-10-18,109.5199966,111.7600021,108.4499969,111.1500015,1582
2011-10-19,111.3000031,111.8399963,108.25,108.3899994,1933
2011-10-20,108,110.1299973,107.3499985,109.7600021,1872
2011-10-21,109.9100037,111.8899994,109.3300018,109.5599976,1024
2011-10-24,110.2699966,111.5400009,109.8700027,111.4499969,1467
2011-10-25,111.4100037,111.75,109.6800003,110.9199982,2164
2011-10-26,110.5699997,110.9199982,108.8300018,108.9100037,2194
2011-10-27,110.1800003,112.6999969,110.1800003,112.0800018,2726
2011-10-28,110.4199982,111.0100021,109.7099991,109.9100037,1035
2011-10-31,109.4000015,109.7600021,108.4400024,109.5599976,571
2011-11-01,109.25,109.5599976,109.0100021,109.5400009,1035
2011-11-02,109.8399963,111.4100037,108.5899963,109.3399963,1941
2011-11-03,110.0899963,111.1800003,108.9700012,110.8300018,1495
2011-11-04,111.3700027,111.9700012,110.5599976,111.9700012,841
2011-11-07,113,114.8499985,112.8199997,114.5599976,1751
2011-11-08,115.5999985,116.4300003,114.3399963,115,1647
2011-11-09,115.5699997,115.5699997,111.9499969,112.3099976,1730
2011-11-10,113.8000031,113.9899979,111.4300003,113.7099991,1778
2011-11-11,114.2300034,114.8399963,113.1699982,114.1600037,1285
2011-11-14,113.1800003,113.1800003,111.7099991,111.8899994,190
2011-11-15,112.3899994,112.3899994,112.3899994,112.3899994,593
2011-11-16,112.0699997,112.3600006,110.4300003,111.8799973,1628
2011-11-17,108.8000031,110.1900024,107.9499969,108.2200012,1291
2011-11-18,109.4700012,109.4700012,107,107.5599976,694
2011-11-22,107.5100021,109.5,107.5100021,109.0299988,1135
2011-11-23,107.8300018,108.0999985,106.8600006,107.0199966,669
2011-11-25,107.5699997,107.75,107.5699997,106.4000015,448
2011-11-28,108.8600006,109.4599991,107.6399994,109,638
2011-11-29,109.7300034,111.0100021,109.5299988,110.8199997,744
2011-12-01,109.6800003,110.5500031,108.2900009,108.9899979,701
2011-12-02,110.3099976,110.3099976,108.7099991,109.9400024,628
2011-12-05,111.2200012,111.4599991,109.3799973,109.8099976,597
2011-12-06,109.6100006,110.8799973,109.5400009,110.8099976,712
2011-12-07,110.3600006,110.4700012,109.0899963,109.5299988,824
2011-12-08,110.2399979,110.2399979,107.5199966,108.1100006,1405
2011-12-09,108.1999969,108.6999969,107.3199997,108.6200027,1494
2011-12-12,107.5999985,108.3199997,107.25,107.2600021,372
2011-12-13,108.25,109.6800003,108.1500015,109.5,921
2011-12-14,107.9300003,107.9300003,104.7799988,105.0199966,160
2011-12-15,106,106,105.0899963,105.0899963,399
2011-12-16,104.2399979,104.2399979,102.8300018,103.3499985,289
2011-12-19,104.1999969,104.2799988,103.2300034,103.6399994,265
2011-12-20,105.5,107.25,105.4199982,106.7300034,542
2011-12-21,106.4700012,107.8600006,106.4700012,107.7099991,432
2011-12-22,108.0400009,108.2300034,107.7799988,107.8899994,235
2011-12-23,107.4800034,108.1699982,107.4800034,107.9599991,189
2011-12-27,108.3300018,109.4800034,108.3300018,109.2699966,137
2011-12-28,108.6900024,108.6900024,107.25,107.5599976,357
2011-12-29,107.5999985,108.0100021,106.9100037,108.0100021,334
2011-12-30,107.2699966,107.3799973,107.2699966,107.3799973,396
2012-01-03,109.9499969,112.2900009,109.9499969,112.1299973,1064
2012-01-04,111.6999969,113.8199997,111.6999969,113.6999969,1426
2012-01-05,113.9499969,114.0500031,112.5699997,112.7399979,687
2012-01-06,112.9100037,113.3000031,112.1900024,113.0599976,709
2012-01-09,113.4300003,113.5899963,112.2099991,112.4499969,595
2012-01-10,113.2600021,113.4300003,113.1699982,113.2799988,715
2012-01-11,113.1500015,113.1500015,112.1600037,112.2399979,783
2012-01-12,113.3899994,114.5199966,110.6600037,111.2600021,513
2012-01-13,110.5999985,111,109.7900009,110.4400024,801
2012-01-17,112.4800034,112.4800034,110.9700012,111.5299988,858
2012-01-18,111.3499985,111.3499985,110.5,110.6600037,911
2012-01-19,111.4499969,111.5999985,110.5400009,111.5500031,793
2012-01-20,111.4800034,111.4800034,109.6500015,109.8600006,367
2012-01-23,110.8700027,111.2600021,110.4000015,110.5800018,363
2012-01-24,110.3399963,110.3399963,109.8399963,110.0299988,524
2012-01-25,109.6500015,110.8300018,109.0400009,109.8099976,580
2012-01-26,111.1900024,111.8300018,110.5800018,110.7900009,500
2012-01-27,111.2200012,111.9599991,110.8899994,111.4599991,1050
2012-01-30,111.2200012,111.2200012,110.4800034,110.75,453
2012-01-31,112.0899963,112.6100006,110.8399963,110.9800034,712
2012-02-01,112.3199997,112.7600021,111.3000031,111.5599976,891
2012-02-02,111.5400009,112.5,111.2900009,112.0699997,1348
2012-02-03,112.75,114.6200027,112.75,114.5800018,758
2012-02-06,114.0599976,116.5,113.9199982,115.9300003,980
2012-02-07,116.0699997,117.25,115.6500015,116.2300034,1400
2012-02-08,116.6999969,117.6500015,115.9599991,117.1999969,866
2012-02-09,118.2300034,118.7699966,117.6200027,118.5899963,812
2012-02-10,117.0500031,117.6699982,116.3399963,117.3099976,1055
2012-02-13,118.2900009,118.4499969,117.4499969,117.9300003,602
2012-02-14,117.8000031,118.1600037,117.6699982,118.1600037,815
2012-02-15,118.6800003,119.5299988,118.3700027,118.9300003,756
2012-02-16,119.1500015,120.3099976,119.1500015,120.1100006,1479
2012-02-17,120.0400009,120.0400009,118.8499985,119.5800018,815
2012-02-21,119.8000031,121.6699982,119.8000031,121.6600037,495
2012-02-22,121.8000031,123.1800003,121.5800018,122.9000015,1019
2012-02-23,124.2300034,124.4800034,122.0999985,123.6200027,884
2012-02-24,123.9000015,125.5500031,123.6800003,125.4700012,389
2012-02-27,124.3000031,124.5800018,123.0599976,124.1699982,575
2012-02-28,123.0500031,123.7900009,121.5500031,121.5500031,2378
2012-02-29,122.3199997,123.0800018,120.6800003,122.6600037,1389
2012-03-01,123.4599991,128.25,123.3899994,126.1999969,1951
2012-03-02,124.8799973,124.9700012,123.3899994,123.6500015,736
2012-03-05,123.8700027,124.6200027,123.3700027,123.8000031,592
2012-03-06,123.0100021,123.0199966,121.6500015,121.9800034,630
2012-03-07,123.1200027,124.2699966,122.0999985,124.1200027,913
2012-03-08,125.3399963,126.2900009,124.9599991,125.4400024,960
2012-03-09,125.5599976,126.25,124.8099976,125.9800034,817
2012-03-12,124.3000031,125.3399963,124.25,125.3399963,648
2012-03-13,125.5999985,126.7099991,125.0800018,126.2200012,506
2012-03-14,126.1600037,126.6399994,124.9700012,124.9700012,294
2012-03-15,124.8099976,125.0400009,123.5500031,123.5500031,1260
2012-03-16,123.3099976,126.0999985,123.2099991,125.8099976,412
2012-03-19,125.1299973,125.9199982,125.1299973,125.7099991,453
2012-03-20,125.1299973,125.9199982,123.2099991,124.1200027,665
2012-03-21,124.4199982,124.7799988,123.7900009,124.1999969,741
2012-03-22,123.3399963,123.7900009,122.3199997,123.1399994,567
2012-03-23,123.6800003,127.0199966,123.6800003,125.1299973,747
2012-03-26,125.6800003,125.8199997,125.3000031,125.6500015,265
2012-03-27,125.1500015,126.1200027,124.9300003,125.5400009,765
2012-03-28,124.2799988,124.3399963,123.6200027,124.1600037,797
2012-03-29,123.8199997,124.3499985,121.4300003,122.3899994,646
2012-03-30,123.2699966,124.0400009,122.6900024,122.8799973,701
2012-04-02,122.2099991,125.4899979,121.75,125.4300003,481
2012-04-03,125.1800003,125.9499969,124.3899994,124.8600006,592
2012-04-04,124.1299973,124.5500031,122.3300018,122.3399963,822
2012-04-05,122.0999985,123.4800034,121.8300018,123.4300003,449
2012-04-09,121.8799973,122.7099991,121.0999985,122.6699982,256
2012-04-10,121.5199966,122.2699966,119.8000031,119.8799973,627
2012-04-11,120.0999985,120.7399979,119.3099976,120.1800003,781
2012-04-12,119.9899979,121.7099991,119.4599991,121.7099991,280
2012-04-13,121.6200027,121.8300018,120.8799973,121.8300018,441
2012-04-16,120.0299988,120.0500031,118.2799988,118.6800003,832
2012-04-17,118.6200027,119.2799988,118.1999969,118.7799988,741
2012-04-18,117.6999969,118.2600021,116.7399979,117.9700012,894
2012-04-19,118.8499985,119.1500015,117.7099991,118,1122
2012-04-20,119.3600006,119.6299973,118.3899994,118.7600021,662
2012-04-23,117.9300003,118.8600006,117.2699966,118.7099991,727
2012-04-24,118.1900024,118.8499985,117.9000015,118.1600037,583
2012-04-25,119,119.1900024,117.4700012,119.1200027,541
2012-04-26,119.2399979,120.0999985,119.2399979,119.9199982,652
2012-04-27,119.7699966,119.8300018,119.1200027,119.8300018,513
2012-04-30,119.3700027,119.6699982,118.7600021,119.4700012,782
2012-05-01,119,119.9599991,118.9100037,119.6600037,2605
2012-05-02,119.1999969,119.1999969,117.7699966,118.1999969,2624
2012-05-03,117.7600021,117.8899994,116,116.0800018,2253
2012-05-04,114.8000031,114.8000031,111.8300018,113.1800003,3510
2012-05-07,113.0699997,113.1600037,112.0899963,113.1600037,1462
2012-05-08,112.2399979,113.0400009,110.5599976,112.7300034,2937
2012-05-09,111.9000015,113.2600021,111.3499985,113.1999969,1530
2012-05-10,112.9300003,113.6500015,112.1600037,112.7300034,2771
2012-05-11,112.0199966,112.7699966,111.6500015,112.2600021,767
2012-05-14,111.0199966,111.6900024,110.9800034,111.5699997,749
2012-05-15,112.2399979,112.5299988,111.5,112.2399979,490
2012-05-16,111.5500031,111.7099991,111.5500031,111.7099991,1327
2012-05-17,109.25,109.6299973,106.9599991,107.4899979,1732
2012-05-18,107.6699982,107.8499985,106.8600006,107.1399994,617
2012-05-21,107.8300018,109.2200012,107.7699966,108.8099976,571
2012-05-22,109.2699966,109.2699966,107.9700012,108.4100037,1151
2012-05-23,107.2399979,107.3300018,105.4700012,105.5599976,656
2012-05-24,105.9800034,107.1299973,105.7600021,106.5500031,1067
2012-05-25,106.6600037,107.0899963,106.6399994,106.8300018,389
2012-05-29,107.1900024,107.8300018,106.0699997,106.6800003,467
2012-05-30,105.2399979,105.25,103.0800018,103.4700012,418
2012-05-31,103.7600021,103.7600021,101.3199997,101.8700027,662
2012-06-01,99.52999878,99.63999939,97.58000183,98.43000031,755
2012-06-04,96.76999664,99.08000183,96.73000336,98.84999847,528
2012-06-05,98.76999664,99.12000275,98.37999725,98.83999634,525
2012-06-06,100.4599991,101.2799988,99.73000336,100.6399994,964
2012-06-07,101.3799973,102.2900009,99.51999664,99.93000031,1301
2012-06-08,97.34999847,99.88999939,97.34999847,99.47000122,451
2012-06-11,100.3899994,100.5899963,96.94000244,98,1856
2012-06-12,97.23000336,97.91000366,96.69999695,97.13999939,1258
2012-06-13,97.16999817,98.23999786,96.77999878,97.12999725,1258
2012-06-14,96.65000153,97.02999878,96.65000153,97.02999878,2047
2012-06-15,97.62000275,98.05999756,97.06999969,97.61000061,282
2012-06-18,97,97,95.5,96.05000305,2225
2012-06-19,96,96.73000336,95.76000214,95.76000214,1795
2012-06-20,95.25,95.48999786,92.47000122,92.69000244,718
2012-06-21,92.40000153,92.44000244,89.04000092,89.23000336,1121
2012-06-22,89.90000153,91.51000214,89.80999756,90.98000336,562
2012-06-25,90.23999786,91.26000214,89.73999786,91.01000214,1452
2012-06-26,91.73999786,93.13999939,91.30999756,93.01999664,2275
2012-06-27,92.91000366,93.79000092,92.91000366,93.5,680
2012-06-28,93.51999664,93.65000153,90.95999908,91.36000061,1468
2012-06-29,94.05000305,98.26999664,94.05000305,97.80000305,1151
2012-07-02,96.08999634,97.58999634,95.80999756,97.33999634,786
2012-07-03,99.72000122,101.3499985,99.72000122,100.6800003,707
2012-07-05,101.1200027,101.4199982,100.3899994,100.6999969,1271
2012-07-06,98.97000122,98.97000122,97.93000031,98.19000244,1800
2012-07-09,98.81999969,100.9800034,98.36000061,100.3199997,1912
2012-07-10,98.94999695,99.19999695,97.87000275,97.97000122,1778
2012-07-11,98.66999817,100.3799973,98.66999817,100.2300034,851
2012-07-12,99.19000244,101.2699966,99.01999664,101.0699997,1345
2012-07-13,102.4199982,102.6999969,101.3899994,102.4000015,624
2012-07-16,103.5500031,103.5500031,103.5500031,103.5500031,1691
2012-07-17,104.5800018,104.5800018,102.8700027,104,590
2012-07-18,103.9100037,105.4000015,103.8899994,105.1600037,725
2012-07-19,107.4000015,108.1399994,106.5100021,107.8000031,581
2012-07-20,106.0999985,106.9100037,105.8199997,106.8300018,358
2012-07-23,103.1999969,104.5899963,102.4800034,103.2600021,360
2012-07-24,102.9400024,103.9300003,102.9400024,103.4199982,1642
2012-07-25,103.6999969,104.6500015,102.1800003,104.3799973,2082
2012-07-26,105.2399979,106.0100021,104.8700027,105.2600021,1479
2012-07-27,105.9499969,106.5,105.6999969,106.4700012,2178
2012-07-30,105.7900009,106.4800034,105.7300034,106.1999969,334
2012-07-31,106.2799988,106.3000031,104.1999969,104.9199982,1532
2012-08-01,105.6399994,106.2300034,105.5299988,105.9599991,1202
2012-08-02,106.6200027,106.6800003,105.3099976,105.9000015,2631
2012-08-03,106.5199966,109.0699997,106.4000015,108.9400024,1573
2012-08-06,108.5599976,109.6900024,108.1200027,109.5500031,1714
2012-08-07,110.5500031,112.3700027,110.4599991,112,2600
2012-08-08,111.4599991,113.0599976,111.4599991,112.1399994,5380
2012-08-09,112.3499985,113.3000031,112.1900024,113.2200012,2139
2012-08-10,111.5599976,113.0299988,111.4400024,112.9499969,1994
2012-08-13,114.7799988,114.7799988,113.25,113.5999985,1223
2012-08-14,113.9899979,114.0299988,113.3799973,114.0299988,1201
2012-08-15,113.8899994,116.5999985,113.8899994,116.25,718
2012-08-16,116.1999969,116.9000015,116.1999969,116.9000015,3561
2012-08-17,114.0999985,114.25,112.8499985,113.7099991,1201
2012-08-20,114.4100037,114.4100037,112.9000015,113.6999969,3024
2012-08-21,114.4700012,115.4700012,114.4700012,114.6399994,1481
2012-08-22,113.5800018,115.1299973,113.5800018,114.9100037,3196
2012-08-23,116.0500031,116.2900009,114.4800034,115.0100021,2201
2012-08-24,114.6500015,115.1200027,113.1100006,113.5899963,2894
2012-08-27,114.2399979,114.5299988,111.7600021,112.2600021,2318
2012-08-28,112.7799988,112.7799988,112.0199966,112.5800018,1489
2012-08-29,112.3799973,112.7799988,112.3399963,112.5400009,2957
2012-08-30,113.1200027,113.2799988,112.3899994,112.6500015,2660
2012-08-31,113.4100037,114.8600006,112.9000015,114.5699997,2428
2012-09-04,115.8000031,115.8099976,114.1200027,114.1800003,564
2012-09-05,113.8499985,114.0100021,112.9100037,113.0899963,551
2012-09-06,113.9400024,115,113,113.4899979,2137
2012-09-07,113.5299988,114.4400024,112.4300003,114.25,2186
2012-09-10,114.5699997,114.9599991,114.1200027,114.8099976,826
2012-09-11,114.8499985,115.4300003,114.7399979,115.4000015,1009
2012-09-12,115.9800034,116.0100021,115.3000031,115.9599991,1015
2012-09-13,116.6999969,117,116.2600021,116.9000015,336
2012-09-18,113.7600021,113.8399963,111.7099991,112.0299988,564
2012-09-19,111,111,107.6600037,108.1900024,559
2012-09-20,108.4800034,110.3499985,108.1500015,110.0299988,1613
2012-09-21,111.0599976,111.4800034,110.6399994,111.4199982,1140
2012-09-24,109.8700027,110.1299973,109.1500015,109.8099976,1278
2012-09-25,111.0199966,111.3199997,110.0100021,110.4499969,1516
2012-09-26,108.9800034,110.0500031,108.6999969,110.0400009,2408
2012-09-27,111,112.3700027,111,112.0100021,1191
2012-09-28,112.7699966,112.7900009,111.5699997,112.3899994,1412
2012-10-01,111.7200012,113.2399979,111.6500015,112.1900024,181
2012-10-02,111.7399979,111.9499969,111.4599991,111.5699997,184
2012-10-03,110.3099976,110.4000015,107.7200012,108.1699982,1316
2012-10-04,109.4000015,112.6399994,109.2600021,112.5800018,1542
2012-10-05,111.9000015,113,110.9100037,112.0199966,1184
2012-10-08,111.2799988,112.25,111.1699982,111.8199997,1240
2012-10-09,112.3799973,114.5999985,112.3799973,114.5,498
2012-10-10,114.4100037,115.5699997,114.1200027,114.3300018,328
2012-10-11,115.1299973,115.9100037,114.9899979,115.7099991,865
2012-10-12,114.7600021,115.1600037,114.0100021,114.6200027,857
2012-10-15,115.1200027,115.8600006,113.6699982,115.8000031,905
2012-10-16,114.9800034,115.0699997,114.9499969,115.0699997,602
2012-10-19,112.9400024,113.2200012,110.0699997,110.1399994,624
2012-10-22,110.5699997,110.9599991,109.1900024,109.4400024,586
2012-10-23,108.6800003,108.8799973,107.3799973,108.25,602
2012-10-24,108.5,108.7699966,106.9300003,107.8499985,503
2012-10-25,108.7699966,109.2200012,107.6699982,108.4899979,532
2012-10-26,107.9800034,109.6699982,107.9400024,109.5500031,395
2012-10-31,109.6600037,109.6999969,108.3700027,108.6999969,227
2012-11-01,108.2900009,108.7099991,107.8499985,108.1699982,354
2012-11-02,107.8199997,108.75,105.5699997,105.6800003,1081
2012-11-05,105.4800034,108.1200027,105.0599976,107.7300034,388
2012-11-06,108.6699982,111.0999985,108.5100021,111.0699997,515
2012-11-07,109.8799973,110.4899979,106.7200012,106.8199997,888
2012-11-08,107.6600037,107.9300003,106.3499985,107.25,364
2012-11-09,106.5100021,109.5999985,106.2799988,109.4000015,744
2012-11-12,109.0199966,110.0999985,108.8300018,109.0699997,922
2012-11-13,108.3600006,108.5800018,107.5,108.2600021,609
2012-11-14,108.5100021,109.8000031,108.5100021,109.6100006,762
2012-11-15,110.7600021,110.9800034,110.4100037,110.9800034,735
2012-11-19,110.8399963,110.8399963,110.8399963,110.8399963,782
2012-11-20,111.25,111.6399994,109.0299988,109.8300018,420
2012-11-21,111.0199966,111.3399963,109.6200027,110.8600006,480
2012-11-23,110.5299988,111.5299988,110.5100021,111.3799973,483
2012-11-26,111.0400009,111.2900009,110.3000031,110.9199982,506
2012-11-27,111.0100021,111.0899963,109.3099976,109.8700027,426
2012-11-28,109.1900024,109.7399979,108.5,109.5100021,665
2012-11-29,110.8300018,111.2900009,110.2799988,110.7600021,619
2012-11-30,110.4700012,111.25,110.4700012,111.2300034,464
2012-12-03,111.4199982,112.3199997,110.5999985,110.9199982,749
2012-12-04,110.3000031,110.3300018,109.25,109.8399963,484
2012-12-05,110.0999985,110.3300018,108.7399979,108.8099976,302
2012-12-06,108.8600006,108.8700027,106.6999969,107.0299988,945
2012-12-07,107.0899963,107.8700027,106.8099976,107.0199966,1434
2012-12-10,107.9000015,108.4599991,107.25,107.3300018,1972
2012-12-11,108.3199997,108.3399963,107.4300003,108.0100021,1065
2012-12-12,108.9000015,110.4700012,108.8499985,109.5,1756
2012-12-13,108.9899979,109.1699982,107.8099976,107.9100037,833
2012-12-14,109.1500015,109.1500015,109.1500015,109.1500015,306
2012-12-19,109.9800034,110.4300003,109.3099976,110.3600006,703
2012-12-20,110.2699966,110.5299988,109.75,110.1999969,473
2012-12-21,109.5899963,109.8399963,108.7600021,108.9700012,571
2012-12-24,108.4599991,109,108.1800003,108.8000031,287
2012-12-26,109.9300003,111.4599991,109.9300003,111.0699997,413
2012-12-27,110.8300018,111.1500015,110.1200027,110.8000031,682
2012-12-28,110.4300003,110.7600021,109.8300018,110.6200027,1101
2012-12-31,109.6500015,111.2200012,109.4800034,111.1100006,716
2013-01-02,111.9400024,112.9000015,111.7600021,112.4700012,1343
2013-01-03,111.9199982,112.3899994,111.6999969,112.1399994,752
2013-01-04,110.7200012,111.7399979,110.7200012,111.3099976,1279
2013-01-07,110.8000031,111.6699982,110.5800018,111.4000015,1860
2013-01-08,112.3899994,112.4400024,111.4800034,111.9400024,1385
2013-01-09,111.8899994,111.9499969,111.1299973,111.7600021,1368
2013-01-10,112.9700012,112.9899979,111.6600037,111.8899994,1495
2013-01-11,110.6900024,110.7399979,109.6999969,110.6399994,1141
2013-01-14,111.1500015,112.0199966,110.4100037,111.8799973,1019
2013-01-15,111.7399979,111.9100037,110.3000031,110.3000031,1227
2013-01-16,110.5199966,110.6100006,110.4400024,110.6100006,33
2013-01-17,110.6100006,110.6100006,110.6100006,110.6100006,0
2013-01-18,110.6100006,110.6100006,110.6100006,110.6100006,5410
2013-01-22,112.1999969,112.6500015,111.5699997,112.4199982,7873
2013-01-23,112.3899994,113.1500015,112.2099991,112.8000031,5558
2013-01-24,112.4300003,113.6200027,112.4300003,113.2799988,5086
2013-01-25,113.6299973,113.8199997,112.8399963,113.2799988,3821
2013-01-28,112.9700012,113.8000031,112.6399994,113.4800034,4057
2013-01-29,113.3000031,114.4700012,113.1900024,114.3600006,3241
2013-01-30,114.9300003,115.2200012,114.2600021,114.9000015,2414
2013-01-31,114.7900009,115.7300034,114.3099976,115.5500031,3222
2013-02-01,115.8700027,117.0699997,115.7799988,116.7600021,4956
2013-02-04,115.9599991,116.3099976,115.3399963,115.5999985,2301
2013-02-05,116.5800018,117.1699982,116.4400024,116.5199966,5214
2013-02-06,116.1800003,117.0299988,115.7300034,116.7300034,3179
2013-02-07,117.6900024,117.7900009,116.75,117.2399979,6168
2013-02-08,118.2200012,119.1500015,118.0999985,118.9000015,3395
2013-02-11,118.0299988,118.5299988,117.5500031,118.1299973,2152
2013-02-12,118.8199997,118.8199997,117.9599991,118.6600037,1556
2013-02-13,118.7200012,118.9199982,118.3600006,118.7200012,225
2013-02-14,118.5800018,118.5800018,118.5800018,118.5800018,0
2013-02-15,118.5800018,118.5800018,118.5800018,118.5800018,5321
2013-02-19,117.3099976,117.5699997,116.5599976,117.5199966,3321
2013-02-20,117.4899979,117.5,115.0299988,115.5999985,4641
2013-02-21,114.3700027,114.3700027,113.3300018,113.5299988,4022
2013-02-22,114.1900024,114.5599976,113.6399994,114.0999985,2836
2013-02-25,115.5100021,115.8199997,113.4700012,114.4400024,4213
2013-02-26,113.1500015,114.2900009,112.4100037,112.7099991,3942
2013-02-27,113.0800018,113.1299973,111.6600037,111.8700027,4940
2013-02-28,112.0800018,112.5599976,110.8700027,111.3799973,5369
2013-03-01,110.5599976,110.7399979,109.8399963,110.4000015,5687
2013-03-04,110.4000015,110.8799973,109.5800018,110.0899963,3618
2013-03-05,110.5599976,111.8099976,110.4199982,111.6100006,5330
2013-03-06,111.4199982,111.6699982,110.4599991,111.0599976,4002
2013-03-07,110.7900009,111.4000015,110.4199982,111.1500015,4272
2013-03-08,109.7699966,110.9400024,109.1500015,110.8499985,4486
2013-03-11,110.1699982,110.4800034,109.5400009,110.2200012,2427
2013-03-12,109.8399963,111.1800003,109.3199997,109.6500015,2388
2013-03-13,109.6600037,109.6699982,108.3199997,108.5199966,950
2013-03-14,108.9700012,109.9400024,108.9700012,109.4199982,269
2013-03-15,109.3799973,109.3799973,109.3799973,109.3799973,2567
2013-03-19,109.0100021,109.2799988,107.2799988,107.4499969,3327
2013-03-20,108.1699982,108.8899994,107.75,108.7200012,2745
2013-03-21,108.3700027,108.5599976,107.0999985,107.4700012,3484
2013-03-22,107.5500031,107.9499969,107.0100021,107.6600037,2605
2013-03-25,108.3799973,109.0299988,107.2900009,108.1699982,3055
2013-03-26,108.3399963,109.5299988,107.9599991,109.3600006,3355
2013-03-27,109.5500031,109.9400024,109.0500031,109.6900024,3926
2013-03-28,109.8799973,110.0299988,109.0199966,110.0199966,2175
2013-04-01,109.6800003,111.3000031,109.6399994,111.0800018,1788
2013-04-02,111.4100037,111.7799988,110.0199966,110.6900024,4299
2013-04-03,109.9400024,110.1200027,106.8300018,107.1100006,5172
2013-04-04,107.1800003,108.0299988,105.3099976,106.3399963,7158
2013-04-05,105.6900024,105.8899994,103.6299973,104.1200027,8817
2013-04-08,105.3700027,105.5500031,103.4400024,104.6600037,3754
2013-04-09,105.3399963,106.5,104.2900009,106.2300034,4934
2013-04-10,105.8099976,106.1200027,105.1699982,105.7900009,3159
2013-04-11,105.7300034,105.9199982,103.7300034,104.2699966,2429
2013-04-12,102.9499969,103.2399979,101.3000031,103.1100006,3004
2013-04-15,101.4199982,101.4199982,100.3499985,100.3899994,1126
2013-04-16,100.3600006,100.3600006,100.3600006,100.3600006,0
2013-04-17,100.3600006,100.3600006,100.3600006,100.3600006,4442
2013-04-18,98.80999756,99.76999664,97.55000305,99.12999725,6283
2013-04-19,100.1100006,100.1100006,99.05000305,99.65000153,4312
2013-04-22,100.6600037,101.0100021,99.23999786,100.3899994,3890
2013-04-23,99.52999878,100.5699997,99.02999878,100.3099976,4381
2013-04-24,100.9300003,101.9800034,100.4899979,101.7300034,4467
2013-04-25,102,103.4800034,101.6500015,103.4100037,5471
2013-04-26,102.6999969,103.4599991,102.3000031,103.1600037,4974
2013-04-29,103.1800003,103.9300003,102.9599991,103.8099976,4138
2013-04-30,103.6800003,103.8899994,101.5,102.3700027,6356
2013-05-01,100.8000031,101.1699982,98.76000214,99.94999695,8670
2013-05-02,100.8399963,102.9599991,100.2200012,102.8499985,7583
2013-05-03,103.4400024,104.9000015,103.3700027,104.1900024,7412
2013-05-06,104.6800003,105.5299988,103.9100037,105.4599991,3668
2013-05-07,105.0800018,105.9300003,104.0299988,104.4000015,7856
2013-05-08,103.7399979,104.7900009,103.5299988,104.3399963,7772
2013-05-09,103.8099976,104.5199966,103.4599991,104.4700012,5308
2013-05-10,103.8799973,104.0500031,101.5699997,103.9100037,5241
2013-05-13,102.7200012,103.5999985,102.2699966,102.8199997,5649
2013-05-14,102.0800018,102.9100037,101.9700012,102.5999985,3504
2013-05-15,102.2300034,103.7900009,101.25,103.6800003,2940
2013-05-16,103.8399963,104.0400009,103.5599976,103.8000031,512
2013-05-17,103.7200012,103.7200012,103.7200012,103.7200012,0
2013-05-20,103.7200012,103.7200012,103.7200012,103.7200012,3976
2013-05-21,104.3499985,104.5999985,103.5100021,103.9100037,3839
2013-05-22,103.2699966,103.7799988,102.2399979,102.5999985,4718
2013-05-23,102.0199966,102.6600037,100.6600037,102.4400024,4740
2013-05-24,102.25,102.7699966,101.6699982,102.6399994,2671
2013-05-28,104.0699997,104.6800003,103.9899979,104.2300034,4450
